name,url,role,roleKorean,region,language,stars,maturity,evidence,fileCount,dirCount,maxDepth,truncated,sourceDepthScore,patterns,dependencyCues,keySourceReferences,sourceRisks,deepInsight,reportPath,localPath
MelonS/MelonS-Agents,https://github.com/MelonS/MelonS-Agents,ai-infrastructure-serving,AI 인프라/서빙,korea,C#,0,emerging,source+report,5380,510,12,false,109,agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface,,config:skills/game-prototype-2048/unity-project/Library/PackageCache/com.unity.ugui@7537063fea2b/package.json;config:skills/game-prototype-2048/unity-project/Library/PackageCache/com.unity.multiplayer.center@f3fb577b3546/package.json;config:skills/game-prototype-2048/unity-project/Library/PackageCache/com.unity.modules.xr/package.json;config:skills/game-prototype-2048/unity-project/Library/PackageCache/com.unity.modules.wind/package.json;ci:.github/workflows/main-protection.yml;ci:.github/workflows/pages.yml;eval:skills/music-video/tests/genre-aware-smoke.sh;eval:skills/music-video/tests/smoke.sh;instruction:CLAUDE.md,entrypoint path not obvious,"AI 인프라/서빙 관점에서 agent/tool runtime, retrieval/vector path, spec/docs-driven 구조로 읽힌다. 핵심 소스 근거는 config=skills/game-prototype-2048/unity-project/Library/PackageCache/com.unity.ugui@7537063fea2b/package.json, skills/game-prototype-2048/unity-project/Library/PackageCache/com.unity.multiplayer.center@f3fb577b3546/package.json, skills/game-prototype-2048/unity-project/Library/PackageCache/com.unity.modules.xr/package.json이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 9개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/MelonS__MelonS-Agents.md,sources/MelonS__MelonS-Agents
opencode-ai/opencode,https://github.com/opencode-ai/opencode.git,agent-harness-mcp,에이전트 하네스/MCP,mixed,,0,solid,deep-source+report,162,46,5,false,109,cli-first;agent/tool runtime;retrieval/vector path;eval/test harness;security/policy surface,openai;anthropic;mcp;cobra;chroma;opentelemetry,mcp:internal/llm/agent/mcp-tools.go;agentRuntime:internal/llm/tools/bash.go;agentRuntime:internal/llm/tools/diagnostics.go;agentRuntime:internal/llm/tools/edit.go;agentRuntime:internal/llm/tools/fetch.go;entrypoints:main.go;entrypoints:cmd/schema/main.go;config:go.mod;ci:.github/workflows/build.yml;ci:.github/workflows/release.yml;eval:internal/tui/theme/theme_test.go;eval:internal/tui/components/dialog/custom_commands_test.go,,"에이전트 하네스/MCP 관점에서 cli-first, agent/tool runtime, retrieval/vector path 구조로 읽힌다. 핵심 소스 근거는 mcp=internal/llm/agent/mcp-tools.go이고, 의존성 단서는 openai, anthropic, mcp, cobra, chroma, opentelemetry, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/clone-structures/opencode-ai__opencode.md,sources/opencode-ai__opencode
otomata-tech/memento-core,https://github.com/otomata-tech/memento-core,agent-harness-mcp,에이전트 하네스/MCP,mixed,TypeScript,0,emerging,source+report,141,24,4,false,109,cli-first;api/server;agent/tool runtime;retrieval/vector path;eval/test harness;security/policy surface,,mcp:supabase/functions/mcp/index.ts;mcp:docs/connect-mcp.md;mcp:app/functions/mcp.ts;agentRuntime:supabase/functions/_shared/context.ts;entrypoints:app/src/App.vue;entrypoints:app/src/main.ts;instruction:CLAUDE.md;config:server/package.json;config:server/tsconfig.json;config:app/package.json;config:app/tsconfig.json;ci:.github/workflows/test.yml,,"에이전트 하네스/MCP 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 mcp=supabase/functions/mcp/index.ts, docs/connect-mcp.md, app/functions/mcp.ts이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/llm-wiki/repositories/otomata-tech__memento-core.md,sources/otomata-tech__memento-core
chatchat-space/Langchain-Chatchat,https://github.com/chatchat-space/Langchain-Chatchat,ai-infrastructure-serving,AI 인프라/서빙,korea,Python,38186,high-signal,source+report,523,138,9,false,108,api/server;agent/tool runtime;retrieval/vector path;eval/test harness;containerized deploy,langchain;express,container:docker/docker-compose.yaml;container:docker/Dockerfile;config:pyproject.toml;config:libs/python-sdk/pyproject.toml;config:libs/chatchat-server/Makefile;config:libs/chatchat-server/pyproject.toml;ci:.github/workflows/_integration_test.yml;ci:.github/workflows/_release.yml;ci:.github/workflows/_test_release.yml;ci:.github/workflows/_test.yml;eval:libs/python-sdk/tests/__init__.py;eval:libs/python-sdk/tests/chat_test.py,entrypoint path not obvious,"AI 인프라/서빙 관점에서 api/server, agent/tool runtime, retrieval/vector path 구조로 읽힌다. 핵심 소스 근거는 container=docker/docker-compose.yaml, docker/Dockerfile이고, 의존성 단서는 langchain, express, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/llm-wiki/repositories/chatchat-space__Langchain-Chatchat.md,sources/chatchat-space__Langchain-Chatchat
langchain4j/langchain4j,https://github.com/langchain4j/langchain4j,agent-harness-mcp,에이전트 하네스/MCP,korea,Java,12359,high-signal,source+report,3487,2348,13,false,108,agent/tool runtime;retrieval/vector path;eval/test harness;security/policy surface,,mcp:langchain4j-mcp-docker/pom.xml;mcp:langchain4j-mcp-docker/src/test/java/dev/langchain4j/mcp/client/transport/docker/DockerMcpTransportIT.java;mcp:langchain4j-mcp-docker/src/test/java/dev/langchain4j/mcp/client/transport/docker/DockerMcpTransportTest.java;mcp:langchain4j-mcp-docker/src/test/java/dev/langchain4j/mcp/client/transport/docker/DockerResultCallbackTest.java;agentRuntime:langchain4j-tablestore/src/test/java/dev/langchain4j/store/memory/chat/tablestore/TablestoreChatMemoryStoreIT.java;agentRuntime:langchain4j-tablestore/src/main/java/dev/langchain4j/store/memory/chat/tablestore/TablestoreChatMemoryStore.java;agentRuntime:langchain4j-skills/src/test/resources/skills/using-process-tool/SKILL.md;agentRuntime:langchain4j-skills/src/test/resources/skills/using-process-tool/references/17.md;instruction:docs/docs/tutorials/agents.md;instruction:docs/docs/integrations/image-models/gemini.md;config:Makefile;config:docs/Makefile,entrypoint path not obvious,"에이전트 하네스/MCP 관점에서 agent/tool runtime, retrieval/vector path, eval/test harness 구조로 읽힌다. 핵심 소스 근거는 mcp=langchain4j-mcp-docker/pom.xml, langchain4j-mcp-docker/src/test/java/dev/langchain4j/mcp/client/transport/docker/DockerMcpTransportIT.java, langchain4j-mcp-docker/src/test/java/dev/langchain4j/mcp/client/transport/docker/DockerMcpTransportTest.java이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/langchain4j__langchain4j.md,sources/langchain4j__langchain4j
nhn/tui.chart,https://github.com/nhn/tui.chart,general-ai-open-source,일반 AI 오픈소스,korea,TypeScript,5403,solid,source+report,620,59,5,false,108,monorepo/workspace;api/server;retrieval/vector path;spec/docs-driven;eval/test harness;containerized deploy,,entrypoints:apps/vue-chart/src/base.js;entrypoints:apps/vue-chart/src/index.js;entrypoints:apps/shared/src/index.ts;entrypoints:apps/shared/src/store/reactive.ts;config:package.json;config:tsconfig.json;config:apps/vue-chart/package.json;config:apps/shared/package.json;docs:README.md;docs:docs/COMMIT_MESSAGE_CONVENTION.md;docs:docs/PULL_REQUEST_TEMPLATE;docs:docs/README.md,,"일반 AI 오픈소스 관점에서 monorepo/workspace, api/server, retrieval/vector path 구조로 읽힌다. 핵심 소스 근거는 entrypoints=apps/vue-chart/src/base.js, apps/vue-chart/src/index.js, apps/shared/src/index.ts이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, container/deploy 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/nhn__tui.chart.md,sources/nhn__tui.chart
toss/es-hangul,https://github.com/toss/es-hangul,general-ai-open-source,일반 AI 오픈소스,korea,TypeScript,1829,solid,source+report,269,61,7,false,108,agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface;ui/extension surface,next,entrypoints:src/index.ts;config:package.json;config:tsconfig.json;config:docs/package.json;config:docs/tsconfig.json;docs:README-en_us.md;docs:README.md;docs:docs/.eslintrc.json;docs:docs/.gitignore;eval:src/pronunciation/standardizePronunciation/standardizePronunciation.spec.ts;eval:src/pronunciation/standardizePronunciation/rules/transform12th.spec.ts;eval:src/pronunciation/standardizePronunciation/rules/transform13And14th.spec.ts,,"일반 AI 오픈소스 관점에서 agent/tool runtime, retrieval/vector path, spec/docs-driven 구조로 읽힌다. 핵심 소스 근거는 entrypoints=src/index.ts이고, 의존성 단서는 next, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/toss__es-hangul.md,sources/toss__es-hangul
bitbonsai/mcpvault,https://github.com/bitbonsai/mcpvault,agent-harness-mcp,에이전트 하네스/MCP,global,Astro,1429,solid,source+report,107,19,5,false,108,cli-first;api/server;agent/tool runtime;retrieval/vector path;eval/test harness;security/policy surface,modelcontextprotocol,mcp:website/public/mcp-obsidian-1-min.mp4;agentRuntime:AGENTS.md;agentRuntime:website/AGENTS.md;agentRuntime:website/src/pages/skill.astro;agentRuntime:website/public/skill.md;entrypoints:server.ts;entrypoints:src/index.ts;config:package.json;config:tsconfig.json;config:website/package.json;config:website/tsconfig.json;ci:.github/workflows/ci.yml,,"에이전트 하네스/MCP 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 mcp=website/public/mcp-obsidian-1-min.mp4이고, 의존성 단서는 modelcontextprotocol, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/bitbonsai__mcpvault.md,sources/bitbonsai__mcpvault
line/line-bot-sdk-nodejs,https://github.com/line/line-bot-sdk-nodejs,developer-productivity,개발 생산성/DevTools,korea,TypeScript,1067,high-signal,source+report,571,108,9,false,108,api/server;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness;security/policy surface,express,config:package.json;config:tsconfig.json;config:test/consumer/fixtures/js-esm/package.json;config:test/consumer/fixtures/js-cjs/package.json;ci:.github/workflows/check-eol-newrelease.yml;ci:.github/workflows/close-issue.yml;ci:.github/workflows/create-draft-release.yml;ci:.github/workflows/deploy-doc.yml;docs:README.md;docs:generator/README.md;docs:examples/rich-menu/README.md;docs:examples/kitchensink/README.md,entrypoint path not obvious,"개발 생산성/DevTools 관점에서 api/server, agent/tool runtime, retrieval/vector path 구조로 읽힌다. 핵심 소스 근거는 config=package.json, tsconfig.json, test/consumer/fixtures/js-esm/package.json이고, 의존성 단서는 express, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/line__line-bot-sdk-nodejs.md,sources/line__line-bot-sdk-nodejs
0xranx/OpenContext,https://github.com/0xranx/OpenContext,agent-harness-mcp,에이전트 하네스/MCP,global,JavaScript,590,solid,source+report,242,71,7,false,108,cli-first;api/server;agent/tool runtime;retrieval/vector path;eval/test harness;ui/extension surface,openai;modelcontextprotocol;express;next;react;commander;milvus,mcp:mcp.example.json;mcp:src/mcp/server.js;agentRuntime:AGENTS.md;agentRuntime:src-tauri/src/agent_rpc.rs;agentRuntime:src-tauri/src/commands/agent.rs;agentRuntime:src-tauri/src/commands/context.rs;entrypoints:src-tauri/src/main.rs;entrypoints:src/ui/server.js;entrypoints:src/ui/src/App.jsx;entrypoints:src/ui/src/index.css;config:package.json;config:src-tauri/Cargo.toml,,"에이전트 하네스/MCP 관점에서 cli-first, api/server, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 mcp=mcp.example.json, src/mcp/server.js이고, 의존성 단서는 openai, modelcontextprotocol, express, next, react, commander, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임, 에이전트 지시문 파일이 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/0xranx__OpenContext.md,sources/0xranx__OpenContext
shinpr/mcp-local-rag,https://github.com/shinpr/mcp-local-rag,agent-harness-mcp,에이전트 하네스/MCP,global,TypeScript,317,solid,source+report,140,35,4,false,108,monorepo/workspace;cli-first;api/server;agent/tool runtime;retrieval/vector path;eval/test harness;security/policy surface,modelcontextprotocol;transformers,mcp:skills/mcp-local-rag/SKILL.md;mcp:skills/mcp-local-rag/references/cli-reference.md;mcp:skills/mcp-local-rag/references/html-ingestion.md;mcp:skills/mcp-local-rag/references/query-optimization.md;agentRuntime:src/server/tool-definitions.ts;agentRuntime:src/server/tool-input.ts;agentRuntime:src/server/__tests__/tool-input.test.ts;entrypoints:server.json;entrypoints:src/index.ts;entrypoints:src/bin/install-skills.ts;config:package.json;config:pnpm-workspace.yaml,,"에이전트 하네스/MCP 관점에서 monorepo/workspace, cli-first, api/server 구조로 읽힌다. 핵심 소스 근거는 mcp=skills/mcp-local-rag/SKILL.md, skills/mcp-local-rag/references/cli-reference.md, skills/mcp-local-rag/references/html-ingestion.md이고, 의존성 단서는 modelcontextprotocol, transformers, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/global-trending/repositories/shinpr__mcp-local-rag.md,sources/shinpr__mcp-local-rag
naver/egjs-view3d,https://github.com/naver/egjs-view3d,general-ai-open-source,일반 AI 오픈소스,korea,TypeScript,223,solid,source+report,653,123,8,false,108,monorepo/workspace;cli-first;agent/tool runtime;retrieval/vector path;spec/docs-driven;eval/test harness,,entrypoints:packages/vue3-view3d/src/index.ts;entrypoints:packages/vue3-view3d/src/index.umd.ts;entrypoints:packages/vue3-view3d/demo/main.ts;entrypoints:packages/vue-view3d/src/index.ts;config:package.json;config:packages/vue3-view3d/package.json;config:packages/vue3-view3d/tsconfig.json;config:packages/vue-view3d/package.json;docs:README.md;docs:packages/vue3-view3d/README.md;docs:packages/vue-view3d/README.md;docs:packages/view3d-optimizer/README.md,,"일반 AI 오픈소스 관점에서 monorepo/workspace, cli-first, agent/tool runtime 구조로 읽힌다. 핵심 소스 근거는 entrypoints=packages/vue3-view3d/src/index.ts, packages/vue3-view3d/src/index.umd.ts, packages/vue3-view3d/demo/main.ts이고, 의존성 단서는 dependency cue 약함, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/naver__egjs-view3d.md,sources/naver__egjs-view3d
naver/egjs-conveyer,https://github.com/naver/egjs-conveyer,llm-wiki-rag,LLM 위키/RAG/지식베이스,korea,TypeScript,126,solid,source+report,765,139,7,false,108,monorepo/workspace;cli-first;api/server;retrieval/vector path;spec/docs-driven;eval/test harness;ui/extension surface,react,retrieval:packages/vue2-conveyer/src/index.ts;retrieval:packages/vue2-conveyer/public/index.html;retrieval:packages/vue2-conveyer/demo/index.ts;retrieval:packages/vue-conveyer/src/vue-conveyer/index.ts;entrypoints:packages/vue-conveyer/src/App.vue;entrypoints:packages/vue-conveyer/src/main.ts;entrypoints:packages/svelte-conveyer/src/App.svelte;docs:README.md;docs:packages/vue2-conveyer/README.md;docs:packages/vue-conveyer/README.md;docs:packages/svelte-conveyer/README.md;eval:packages/react-conveyer/src/App.test.tsx,,"LLM 위키/RAG/지식베이스 관점에서 monorepo/workspace, cli-first, api/server 구조로 읽힌다. 핵심 소스 근거는 retrieval=packages/vue2-conveyer/src/index.ts, packages/vue2-conveyer/public/index.html, packages/vue2-conveyer/demo/index.ts이고, 의존성 단서는 react, 검증/운영 단서는 test/eval 경로가 보임, CI workflow가 보임이다. 이 판단은 README 메타데이터가 아니라 로컬 소스의 12개 파일 경로를 직접 스캔해야 확인된다.",reports/korea-trending/repositories/naver__egjs-conveyer.md,sources/naver__egjs-conveyer
